transaction_id,transaction_date,customer_id,customer_name,customer_type,contract_discount_pct,store_id,store_name,channel,region,city_tier,product_id,sku_code,product_name,category,subcategory,brand,promo_id,promo_name,promo_type,quantity,list_price_inr,gross_revenue_inr,contract_discount_inr,promo_discount_inr,adhoc_discount_inr,total_discount_inr,net_revenue_inr,base_cogs_inr,gross_margin_inr,gross_margin_pct,fulfillment_cost_inr,vendor_coop_rebate_inr,return_flag,return_cost_inr,pocket_profit_inr,pocket_margin_pct,discount_waterfall_pct
TX_0012783,2025-08-23,CUST_00261,Client Account 0261,Retail Silver,0.0,STORE_PHY_014,OmniRetail Store 14 (South - Tier 2),Physical Store,North,Tier 2,PROD_1057,SKU-CON-WEA-1057,AuraGadgets Wearable V3,Consumer Electronics,Wearables,AuraGadgets,PROMO_NONE,No Promotion / Baseline,None,1,20989,20989,0.0,0.0,0.0,0.0,20989.0,17958.21,3030.790000000001,14.44,919.96,0.0,False,0.0,2110.83,10.06,0.0
TX_0012784,2024-11-06,CUST_00495,Client Account 0495,Retail Standard,0.0,STORE_PHY_006,OmniRetail Store 6 (North - Tier 2),Physical Store,North,Tier 1,PROD_1133,SKU-HOM-SMA-1133,SmartLiving Small Appliance V1,Home & Kitchen,Small Appliances,SmartLiving,PROMO_DIWALI,Diwali Festive Dhamaka,Festive Campaign,4,1599,6396,0.0,1279.2,0.0,1279.2,5116.8,3464.36,1652.44,32.29,475.27,383.76,False,0.0,1560.93,30.51,20.0
TX_0012785,2024-05-26,CUST_00196,Client Account 0196,Retail Standard,0.0,STORE_PHY_020,OmniRetail Store 20 (East - Tier 1),Physical Store,West,Tier 1,PROD_1084,SKU-APP-WES-1084,MetroTreads Western Wear V3,Apparel & Fashion,Western Wear,MetroTreads,PROMO_NONE,No Promotion / Baseline,None,4,579,2316,0.0,0.0,0.0,0.0,2316.0,1220.04,1095.96,47.32,95.88,0.0,False,0.0,1000.08,43.18,0.0
TX_0012786,2025-03-24,CUST_00442,Client Account 0442,Retail Silver,0.0,STORE_PHY_025,OmniRetail Store 25 (East - Tier 2),Physical Store,North,Tier 2,PROD_1233,SKU-FMC-HOM-1233,CleanGlow Home Hygiene V2,FMCG & Personal Care,Home Hygiene,CleanGlow,PROMO_NONE,No Promotion / Baseline,None,1,979,979,0.0,0.0,0.0,0.0,979.0,745.33,233.66999999999996,23.87,42.61,0.0,False,0.0,191.06,19.52,0.0
TX_0012787,2024-04-18,CUST_00102,Client Account 0102,Retail Standard,0.0,STORE_PHY_035,OmniRetail Store 35 (West - Tier 3),Physical Store,East,Tier 3,PROD_1225,SKU-FMC-BEV-1225,VitalFoods Beverage V3,FMCG & Personal Care,Beverages,VitalFoods,PROMO_FLASH_WED,E-Comm Flash Wednesday,Digital Flash,1,509,509,0.0,61.08,0.0,61.08,447.92,338.76,109.16000000000003,24.37,28.53,30.54,False,0.0,111.17,24.82,12.0
TX_0012788,2025-03-28,CUST_00222,Client Account 0222,B2B SMB,0.091,STORE_PHY_026,OmniRetail Store 26 (East - Tier 3),Physical Store,South,Tier 1,PROD_1195,SKU-FMC-SKI-1195,VitalFoods Skincare & Grooming V3,FMCG & Personal Care,Skincare & Grooming,VitalFoods,PROMO_NONE,No Promotion / Baseline,None,103,419,43157,3927.29,0.0,0.0,3927.29,39229.71,29850.43,9379.279999999999,23.91,3512.53,0.0,False,0.0,5866.75,14.95,9.1
TX_0012789,2025-04-28,CUST_00044,Client Account 0044,Retail Standard,0.0,STORE_PHY_029,OmniRetail Store 29 (West - Tier 1),Physical Store,East,Tier 3,PROD_1060,SKU-CON-WEA-1060,KritiTech Wearable V3,Consumer Electronics,Wearables,KritiTech,PROMO_FLASH_WED,E-Comm Flash Wednesday,Digital Flash,2,22139,44278,0.0,5313.36,0.0,5313.36,38964.64,38856.98,107.65999999999622,0.28,1277.54,2656.68,False,0.0,1486.8,3.82,12.0
TX_0012790,2025-01-24,CUST_00005,Client Account 0005,Retail Platinum,0.065,STORE_PHY_024,OmniRetail Store 24 (East - Tier 2),Physical Store,West,Tier 1,PROD_1177,SKU-HOM-STO-1177,HomeComfort Storage Solution V3,Home & Kitchen,Storage Solutions,HomeComfort,PROMO_EOSS,End of Season Sale (EOSS),Clearance Markdown,2,1699,3398,220.87,1019.4,0.0,1240.27,2157.73,1772.42,385.30999999999995,17.86,143.61,124.03,False,0.0,365.73,16.95,36.5
TX_0012791,2024-01-18,CUST_00223,Client Account 0223,B2B SMB,0.094,STORE_PHY_007,OmniRetail Store 7 (North - Tier 2),Physical Store,West,Tier 2,PROD_1210,SKU-FMC-PAC-1210,VitalFoods Packaged Food V3,FMCG & Personal Care,Packaged Foods,VitalFoods,PROMO_FLASH_WED,E-Comm Flash Wednesday,Digital Flash,99,1379,136521,12832.97,16382.52,0.0,29215.49,107305.51,101795.76,5509.75,5.13,5212.92,14607.75,False,0.0,14904.58,13.89,21.4
TX_0012792,2024-05-01,CUST_00365,Client Account 0365,Retail Standard,0.0,STORE_PHY_018,OmniRetail Store 18 (South - Tier 3),Physical Store,East,Tier 1,PROD_1070,SKU-APP-ETH-1070,RoyaleFashions Ethnic Wear V1,Apparel & Fashion,Ethnic Wear,RoyaleFashions,PROMO_NONE,No Promotion / Baseline,None,4,4889,19556,0.0,0.0,0.0,0.0,19556.0,8213.68,11342.32,58.0,1408.56,0.0,False,0.0,9933.76,50.8,0.0
TX_0012793,2024-04-18,CUST_00031,Client Account 0031,Retail Silver,0.0,STORE_PHY_017,OmniRetail Store 17 (South - Tier 3),Physical Store,North,Tier 1,PROD_1122,SKU-HOM-SMA-1122,ChefCraft Small Appliance V2,Home & Kitchen,Small Appliances,ChefCraft,PROMO_NONE,No Promotion / Baseline,None,3,9099,27297,0.0,0.0,0.0,0.0,27297.0,14626.14,12670.86,46.42,1657.62,0.0,False,0.0,11013.24,40.35,0.0
TX_0012794,2024-06-23,CUST_00475,Client Account 0475,Retail Standard,0.0,STORE_PHY_030,OmniRetail Store 30 (West - Tier 1),Physical Store,North,Tier 1,PROD_1209,SKU-FMC-PAC-1209,VitalFoods Packaged Food V2,FMCG & Personal Care,Packaged Foods,VitalFoods,PROMO_FLASH_WED,E-Comm Flash Wednesday,Digital Flash,3,296,888,0.0,106.56,0.0,106.56,781.44,686.91,94.53000000000009,12.1,48.19,53.28,False,0.0,99.62,12.75,12.0
TX_0012795,2025-12-29,CUST_00053,Client Account 0053,Retail Standard,0.0,STORE_PHY_035,OmniRetail Store 35 (West - Tier 3),Physical Store,West,Tier 2,PROD_1224,SKU-FMC-BEV-1224,VitalFoods Beverage V2,FMCG & Personal Care,Beverages,VitalFoods,PROMO_NONE,No Promotion / Baseline,None,3,1259,3777,0.0,0.0,0.0,0.0,3777.0,2796.57,980.4299999999998,25.96,258.12,0.0,False,0.0,722.31,19.12,0.0
TX_0012796,2025-10-05,CUST_00130,Client Account 0130,Retail Standard,0.0,STORE_PHY_031,OmniRetail Store 31 (West - Tier 1),Physical Store,West,Tier 3,PROD_1167,SKU-HOM-STO-1167,ChefCraft Storage Solution V2,Home & Kitchen,Storage Solutions,ChefCraft,PROMO_NONE,No Promotion / Baseline,None,4,2239,8956,0.0,0.0,0.0,0.0,8956.0,5871.04,3084.96,34.45,358.68,0.0,False,0.0,2726.28,30.44,0.0
TX_0012797,2024-03-31,CUST_00377,Client Account 0377,B2B SMB,0.082,STORE_PHY_031,OmniRetail Store 31 (West - Tier 1),Physical Store,North,Tier 2,PROD_1108,SKU-APP-FAS-1108,VedaStyles Fashion Accessorie V3,Apparel & Fashion,Fashion Accessories,VedaStyles,PROMO_FLASH_WED,E-Comm Flash Wednesday,Digital Flash,47,2429,114163,9361.37,13699.56,0.0,23060.93,91102.07,60116.76,30985.310000000005,34.01,3409.86,11530.47,False,0.0,39105.92,42.93,20.2
TX_0012798,2025-12-05,CUST_00011,Client Account 0011,Retail Standard,0.0,STORE_PHY_012,OmniRetail Store 12 (South - Tier 1),Physical Store,East,Tier 2,PROD_1187,SKU-FMC-SKI-1187,CleanGlow Skincare & Grooming V1,FMCG & Personal Care,Skincare & Grooming,CleanGlow,PROMO_NONE,No Promotion / Baseline,None,2,424,848,0.0,0.0,0.0,0.0,848.0,563.98,284.02,33.49,38.94,0.0,False,0.0,245.08,28.9,0.0
TX_0012799,2025-05-01,CUST_00215,Client Account 0215,Retail Silver,0.0,STORE_PHY_003,OmniRetail Store 3 (North - Tier 1),Physical Store,West,Tier 1,PROD_1118,SKU-APP-FAS-1118,IndiStyle Fashion Accessorie V1,Apparel & Fashion,Fashion Accessories,IndiStyle,PROMO_NONE,No Promotion / Baseline,None,2,1729,3458,0.0,0.0,0.0,0.0,3458.0,1235.74,2222.26,64.26,111.54,0.0,False,0.0,2110.72,61.04,0.0
TX_0012800,2025-12-22,CUST_00440,Client Account 0440,Retail Standard,0.0,STORE_PHY_024,OmniRetail Store 24 (East - Tier 2),Physical Store,West,Tier 1,PROD_1213,SKU-FMC-BEV-1213,NurtureNature Beverage V3,FMCG & Personal Care,Beverages,NurtureNature,PROMO_NONE,No Promotion / Baseline,None,2,799,1598,0.0,0.0,0.0,0.0,1598.0,1135.68,462.31999999999994,28.93,68.72,0.0,False,0.0,393.6,24.63,0.0
TX_0012801,2024-12-20,CUST_00156,Client Account 0156,Retail Silver,0.0,STORE_PHY_013,OmniRetail Store 13 (South - Tier 1),Physical Store,South,Tier 2,PROD_1095,SKU-APP-FOO-1095,UrbanWeave Footwear V2,Apparel & Fashion,Footwear,UrbanWeave,PROMO_NONE,No Promotion / Baseline,None,3,5139,15417,0.0,0.0,0.0,0.0,15417.0,8407.59,7009.41,45.47,665.91,0.0,False,0.0,6343.5,41.15,0.0
TX_0012802,2024-06-16,CUST_00328,Client Account 0328,Retail Silver,0.0,STORE_PHY_008,OmniRetail Store 8 (North - Tier 3),Physical Store,West,Tier 2,PROD_1174,SKU-HOM-STO-1174,PureHome Storage Solution V3,Home & Kitchen,Storage Solutions,PureHome,PROMO_NONE,No Promotion / Baseline,None,1,8009,8009,0.0,0.0,0.0,0.0,8009.0,5135.49,2873.51,35.88,492.69,0.0,False,0.0,2380.82,29.73,0.0
TX_0012803,2025-10-11,CUST_00190,Client Account 0190,Retail Silver,0.0,STORE_PHY_018,OmniRetail Store 18 (South - Tier 3),Physical Store,South,Tier 2,PROD_1028,SKU-CON-AUD-1028,KritiTech Audio & Headphone V1,Consumer Electronics,Audio & Headphones,KritiTech,PROMO_DIWALI,Diwali Festive Dhamaka,Festive Campaign,4,18319,73276,0.0,14655.2,0.0,14655.2,58620.8,63918.8,-5298.0,-9.04,3621.65,4396.56,False,0.0,-4523.09,-7.72,20.0
TX_0012804,2025-05-19,CUST_00368,Client Account 0368,Retail Silver,0.0,STORE_PHY_004,OmniRetail Store 4 (North - Tier 1),Physical Store,West,Tier 3,PROD_1096,SKU-APP-FOO-1096,UrbanWeave Footwear V3,Apparel & Fashion,Footwear,UrbanWeave,PROMO_NONE,No Promotion / Baseline,None,3,1149,3447,0.0,0.0,0.0,0.0,3447.0,1415.52,2031.48,58.93,262.26,0.0,False,0.0,1769.22,51.33,0.0
TX_0012805,2024-01-30,CUST_00495,Client Account 0495,Retail Standard,0.0,STORE_PHY_017,OmniRetail Store 17 (South - Tier 3),Physical Store,North,Tier 1,PROD_1175,SKU-HOM-STO-1175,HomeComfort Storage Solution V1,Home & Kitchen,Storage Solutions,HomeComfort,PROMO_NONE,No Promotion / Baseline,None,2,4899,9798,0.0,0.0,0.0,0.0,9798.0,5751.44,4046.5600000000004,41.3,618.48,0.0,False,0.0,3428.08,34.99,0.0
TX_0012806,2024-01-10,CUST_00135,Client Account 0135,Retail Standard,0.0,STORE_PHY_012,OmniRetail Store 12 (South - Tier 1),Physical Store,West,Tier 2,PROD_1061,SKU-APP-ETH-1061,VedaStyles Ethnic Wear V1,Apparel & Fashion,Ethnic Wear,VedaStyles,PROMO_EOSS,End of Season Sale (EOSS),Clearance Markdown,2,5669,11338,0.0,3401.4,0.0,3401.4,7936.6,4072.78,3863.82,48.68,389.6,340.14,False,0.0,3814.36,48.06,30.0
TX_0012807,2025-02-09,CUST_00276,Client Account 0276,B2B Enterprise,0.187,STORE_PHY_002,OmniRetail Store 2 (North - Tier 1),Physical Store,North,Tier 3,PROD_1026,SKU-CON-AUD-1026,AuraGadgets Audio & Headphone V2,Consumer Electronics,Audio & Headphones,AuraGadgets,PROMO_NONE,No Promotion / Baseline,None,48,3809,182832,34189.58,0.0,0.0,34189.58,148642.42,149256.48,-614.0599999999977,-0.41,5805.67,0.0,False,0.0,-6419.73,-4.32,18.7
TX_0012808,2024-09-02,CUST_00208,Client Account 0208,Retail Gold,0.0,STORE_PHY_007,OmniRetail Store 7 (North - Tier 2),Physical Store,North,Tier 1,PROD_1153,SKU-HOM-HOM-1153,ChefCraft Home Decor V3,Home & Kitchen,Home Decor,ChefCraft,PROMO_NONE,No Promotion / Baseline,None,1,7949,7949,0.0,0.0,0.0,0.0,7949.0,4527.25,3421.75,43.05,324.11,0.0,False,0.0,3097.64,38.97,0.0
TX_0012809,2025-01-15,CUST_00155,Client Account 0155,Retail Platinum,0.05,STORE_PHY_012,OmniRetail Store 12 (South - Tier 1),Physical Store,North,Tier 1,PROD_1100,SKU-APP-FOO-1100,RoyaleFashions Footwear V1,Apparel & Fashion,Footwear,RoyaleFashions,PROMO_NONE,No Promotion / Baseline,None,3,5219,15657,782.85,0.0,0.0,782.85,14874.15,7268.01,7606.139999999999,51.14,634.32,0.0,False,0.0,6971.82,46.87,5.0
TX_0012810,2025-06-11,CUST_00387,Client Account 0387,Retail Silver,0.0,STORE_PHY_027,OmniRetail Store 27 (East - Tier 3),Physical Store,South,Tier 3,PROD_1006,SKU-CON-SMA-1006,SonicX Smartphone V3,Consumer Electronics,Smartphones,SonicX,PROMO_FLASH_WED,E-Comm Flash Wednesday,Digital Flash,4,46469,185876,0.0,22305.12,0.0,22305.12,163570.88,160978.04,2592.8399999999965,1.59,9919.25,11152.56,False,0.0,3826.15,2.34,12.0
TX_0012811,2024-04-23,CUST_00255,Client Account 0255,Retail Silver,0.0,STORE_PHY_014,OmniRetail Store 14 (South - Tier 2),Physical Store,South,Tier 1,PROD_1084,SKU-APP-WES-1084,MetroTreads Western Wear V3,Apparel & Fashion,Western Wear,MetroTreads,PROMO_NONE,No Promotion / Baseline,None,3,579,1737,0.0,0.0,0.0,0.0,1737.0,915.03,821.97,47.32,89.28,0.0,False,0.0,732.69,42.18,0.0
TX_0012812,2024-04-05,CUST_00029,Client Account 0029,Retail Silver,0.0,STORE_PHY_002,OmniRetail Store 2 (North - Tier 1),Physical Store,West,Tier 3,PROD_1076,SKU-APP-WES-1076,VedaStyles Western Wear V1,Apparel & Fashion,Western Wear,VedaStyles,PROMO_NONE,No Promotion / Baseline,None,3,779,2337,0.0,0.0,0.0,0.0,2337.0,1036.98,1300.02,55.63,208.26,0.0,False,0.0,1091.76,46.72,0.0
TX_0012813,2024-06-19,CUST_00305,Client Account 0305,Retail Standard,0.0,STORE_PHY_007,OmniRetail Store 7 (North - Tier 2),Physical Store,West,Tier 2,PROD_1188,SKU-FMC-SKI-1188,CleanGlow Skincare & Grooming V2,FMCG & Personal Care,Skincare & Grooming,CleanGlow,PROMO_NONE,No Promotion / Baseline,None,1,1369,1369,0.0,0.0,0.0,0.0,1369.0,967.01,401.99,29.36,57.91,0.0,False,0.0,344.08,25.13,0.0
TX_0012814,2024-12-31,CUST_00187,Client Account 0187,Retail Gold,0.0,STORE_ONLINE_DIRECT,OmniRetail Direct App & Web,E-Commerce Direct,West,Tier 1,PROD_1184,SKU-FMC-SKI-1184,FreshBite Skincare & Grooming V1,FMCG & Personal Care,Skincare & Grooming,FreshBite,PROMO_NONE,No Promotion / Baseline,None,4,1029,4116,0.0,0.0,0.0,0.0,4116.0,2969.84,1146.1599999999999,27.85,354.48,0.0,False,0.0,791.68,19.23,0.0
TX_0012815,2025-01-28,CUST_00291,Client Account 0291,Retail Silver,0.0,STORE_PHY_031,OmniRetail Store 31 (West - Tier 1),Physical Store,North,Tier 2,PROD_1062,SKU-APP-ETH-1062,VedaStyles Ethnic Wear V2,Apparel & Fashion,Ethnic Wear,VedaStyles,PROMO_NONE,No Promotion / Baseline,None,1,579,579,0.0,0.0,0.0,0.0,579.0,210.95,368.05,63.57,54.42,0.0,False,0.0,313.63,54.17,0.0
TX_0012816,2024-05-22,CUST_00419,Client Account 0419,Retail Standard,0.0,STORE_PHY_035,OmniRetail Store 35 (West - Tier 3),Physical Store,North,Tier 2,PROD_1123,SKU-HOM-SMA-1123,ChefCraft Small Appliance V3,Home & Kitchen,Small Appliances,ChefCraft,PROMO_NONE,No Promotion / Baseline,None,2,14289,28578,0.0,0.0,0.0,0.0,28578.0,15362.32,13215.68,46.24,1792.98,0.0,False,0.0,11422.7,39.97,0.0
TX_0012817,2025-05-18,CUST_00242,Client Account 0242,Retail Platinum,0.063,STORE_PHY_029,OmniRetail Store 29 (West - Tier 1),Physical Store,West,Tier 3,PROD_1136,SKU-HOM-COO-1136,ChefCraft Cookware & Dining V1,Home & Kitchen,Cookware & Dining,ChefCraft,PROMO_NONE,No Promotion / Baseline,None,4,14349,57396,3615.95,0.0,0.0,3615.95,53780.05,33462.56,20317.490000000005,37.78,1698.0,0.0,False,0.0,18619.49,34.62,6.3
TX_0012818,2024-05-20,CUST_00237,Client Account 0237,Retail Standard,0.0,STORE_PHY_015,OmniRetail Store 15 (South - Tier 2),Physical Store,North,Tier 1,PROD_1059,SKU-CON-WEA-1059,KritiTech Wearable V2,Consumer Electronics,Wearables,KritiTech,PROMO_NONE,No Promotion / Baseline,None,3,43899,131697,0.0,0.0,0.0,0.0,131697.0,109407.06,22289.940000000002,16.93,5323.23,0.0,False,0.0,16966.71,12.88,0.0
TX_0012819,2025-07-25,CUST_00228,Client Account 0228,Retail Standard,0.0,STORE_PHY_034,OmniRetail Store 34 (West - Tier 2),Physical Store,South,Tier 3,PROD_1076,SKU-APP-WES-1076,VedaStyles Western Wear V1,Apparel & Fashion,Western Wear,VedaStyles,PROMO_EOSS,End of Season Sale (EOSS),Clearance Markdown,1,779,779,0.0,233.7,0.0,233.7,545.3,345.66,199.63999999999993,36.61,67.86,23.37,False,0.0,155.15,28.45,30.0
TX_0012820,2024-04-08,CUST_00494,Client Account 0494,Retail Gold,0.0,STORE_PHY_009,OmniRetail Store 9 (North - Tier 3),Physical Store,West,Tier 2,PROD_1200,SKU-FMC-PAC-1200,FreshBite Packaged Food V2,FMCG & Personal Care,Packaged Foods,FreshBite,PROMO_FLASH_WED,E-Comm Flash Wednesday,Digital Flash,4,1399,5596,0.0,671.52,0.0,671.52,4924.48,4002.44,922.0399999999995,18.72,339.27,335.76,False,0.0,918.53,18.65,12.0
TX_0012821,2025-02-18,CUST_00395,Client Account 0395,B2B SMB,0.114,STORE_PHY_025,OmniRetail Store 25 (East - Tier 2),Physical Store,East,Tier 3,PROD_1145,SKU-HOM-COO-1145,HomeComfort Cookware & Dining V1,Home & Kitchen,Cookware & Dining,HomeComfort,PROMO_NONE,No Promotion / Baseline,None,86,2889,248454,28323.76,0.0,0.0,28323.76,220130.24,132114.06,88016.18,39.98,12430.11,0.0,False,0.0,75586.07,34.34,11.4
TX_0012822,2024-04-19,CUST_00344,Client Account 0344,Retail Standard,0.0,STORE_PHY_011,OmniRetail Store 11 (South - Tier 1),Physical Store,South,Tier 1,PROD_1158,SKU-HOM-HOM-1158,PureHome Home Decor V2,Home & Kitchen,Home Decor,PureHome,PROMO_NONE,No Promotion / Baseline,None,4,1319,5276,0.0,0.0,0.0,0.0,5276.0,3374.6,1901.4,36.04,397.08,0.0,False,0.0,1504.32,28.51,0.0
TX_0012823,2024-12-28,CUST_00308,Client Account 0308,Retail Silver,0.0,STORE_PHY_005,OmniRetail Store 5 (North - Tier 2),Physical Store,North,Tier 2,PROD_1134,SKU-HOM-SMA-1134,SmartLiving Small Appliance V2,Home & Kitchen,Small Appliances,SmartLiving,PROMO_NONE,No Promotion / Baseline,None,2,14949,29898,0.0,0.0,0.0,0.0,29898.0,17673.64,12224.36,40.89,1324.32,0.0,False,0.0,10900.04,36.46,0.0
TX_0012824,2024-10-04,CUST_00037,Client Account 0037,Retail Silver,0.0,STORE_PHY_018,OmniRetail Store 18 (South - Tier 3),Physical Store,North,Tier 3,PROD_1184,SKU-FMC-SKI-1184,FreshBite Skincare & Grooming V1,FMCG & Personal Care,Skincare & Grooming,FreshBite,PROMO_NAVRATRI,Navratri Festive Special,Festive Campaign,3,1029,3087,0.0,463.05,0.0,463.05,2623.95,2227.38,396.5699999999997,15.11,176.34,92.61,False,0.0,312.84,11.92,15.0
TX_0012825,2025-09-18,CUST_00122,Client Account 0122,Retail Gold,0.0,STORE_PHY_010,OmniRetail Store 10 (South - Tier 1),Physical Store,South,Tier 1,PROD_1058,SKU-CON-WEA-1058,KritiTech Wearable V1,Consumer Electronics,Wearables,KritiTech,PROMO_NONE,No Promotion / Baseline,None,1,67059,67059,0.0,0.0,0.0,0.0,67059.0,54779.57,12279.43,18.31,2077.92,0.0,False,0.0,10201.51,15.21,0.0
TX_0012826,2024-08-09,CUST_00077,Client Account 0077,Retail Standard,0.0,STORE_PHY_008,OmniRetail Store 8 (North - Tier 3),Physical Store,South,Tier 1,PROD_1075,SKU-APP-ETH-1075,IndiStyle Ethnic Wear V3,Apparel & Fashion,Ethnic Wear,IndiStyle,PROMO_NONE,No Promotion / Baseline,None,2,4729,9458,0.0,0.0,0.0,0.0,9458.0,4793.66,4664.34,49.32,672.48,0.0,False,0.0,3991.86,42.21,0.0
TX_0012827,2024-07-19,CUST_00234,Client Account 0234,Retail Silver,0.0,STORE_PHY_032,OmniRetail Store 32 (West - Tier 2),Physical Store,West,Tier 1,PROD_1121,SKU-HOM-SMA-1121,ChefCraft Small Appliance V1,Home & Kitchen,Small Appliances,ChefCraft,PROMO_NONE,No Promotion / Baseline,None,2,9739,19478,0.0,0.0,0.0,0.0,19478.0,11076.76,8401.24,43.13,857.42,0.0,False,0.0,7543.82,38.73,0.0
TX_0012828,2024-05-09,CUST_00100,Client Account 0100,B2B Enterprise,0.211,STORE_PHY_034,OmniRetail Store 34 (West - Tier 2),Physical Store,South,Tier 2,PROD_1135,SKU-HOM-SMA-1135,SmartLiving Small Appliance V3,Home & Kitchen,Small Appliances,SmartLiving,PROMO_FLASH_WED,E-Comm Flash Wednesday,Digital Flash,35,12859,450065,94963.71,54007.8,0.0,148971.51,301093.49,288232.7,12860.789999999979,4.27,13403.49,74485.76,False,0.0,73943.06,24.56,33.1
TX_0012829,2025-08-18,CUST_00090,Client Account 0090,B2B SMB,0.104,STORE_PHY_033,OmniRetail Store 33 (West - Tier 2),Physical Store,North,Tier 1,PROD_1121,SKU-HOM-SMA-1121,ChefCraft Small Appliance V1,Home & Kitchen,Small Appliances,ChefCraft,PROMO_NONE,No Promotion / Baseline,None,78,9739,759642,79002.77,0.0,0.0,79002.77,680639.23,431993.64,248645.58999999997,36.53,30279.27,0.0,False,0.0,218366.32,32.08,10.4
TX_0012830,2024-09-28,CUST_00137,Client Account 0137,Retail Silver,0.0,STORE_PHY_003,OmniRetail Store 3 (North - Tier 1),Physical Store,East,Tier 2,PROD_1150,SKU-HOM-COO-1150,SmartLiving Cookware & Dining V3,Home & Kitchen,Cookware & Dining,SmartLiving,PROMO_NONE,No Promotion / Baseline,None,4,10279,41116,0.0,0.0,0.0,0.0,41116.0,26825.28,14290.720000000001,34.76,1306.68,0.0,False,0.0,12984.04,31.58,0.0
TX_0012831,2025-07-08,CUST_00074,Client Account 0074,Retail Standard,0.0,STORE_PHY_035,OmniRetail Store 35 (West - Tier 3),Physical Store,East,Tier 2,PROD_1128,SKU-HOM-SMA-1128,PureHome Small Appliance V2,Home & Kitchen,Small Appliances,PureHome,PROMO_EOSS,End of Season Sale (EOSS),Clearance Markdown,4,14289,57156,0.0,17146.8,0.0,17146.8,40009.2,32229.4,7779.799999999996,19.45,2607.55,1714.68,False,0.0,6886.93,17.21,30.0
TX_0012832,2024-08-03,CUST_00067,Client Account 0067,Retail Standard,0.0,STORE_PHY_024,OmniRetail Store 24 (East - Tier 2),Physical Store,West,Tier 2,PROD_1231,SKU-FMC-HOM-1231,FreshBite Home Hygiene V3,FMCG & Personal Care,Home Hygiene,FreshBite,PROMO_NONE,No Promotion / Baseline,None,4,1309,5236,0.0,0.0,0.0,0.0,5236.0,3805.96,1430.04,27.31,264.04,0.0,False,0.0,1166.0,22.27,0.0
TX_0012833,2024-02-06,CUST_00012,Client Account 0012,Retail Silver,0.0,STORE_PHY_031,OmniRetail Store 31 (West - Tier 1),Physical Store,West,Tier 2,PROD_1174,SKU-HOM-STO-1174,PureHome Storage Solution V3,Home & Kitchen,Storage Solutions,PureHome,PROMO_NONE,No Promotion / Baseline,None,3,8009,24027,0.0,0.0,0.0,0.0,24027.0,15406.47,8620.53,35.88,757.26,0.0,False,0.0,7863.27,32.73,0.0
TX_0012834,2025-06-02,CUST_00038,Client Account 0038,Retail Standard,0.0,STORE_PHY_025,OmniRetail Store 25 (East - Tier 2),Physical Store,East,Tier 1,PROD_1176,SKU-HOM-STO-1176,HomeComfort Storage Solution V2,Home & Kitchen,Storage Solutions,HomeComfort,PROMO_NONE,No Promotion / Baseline,None,2,8359,16718,0.0,0.0,0.0,0.0,16718.0,11229.62,5488.379999999999,32.83,728.12,0.0,False,0.0,4760.26,28.47,0.0
TX_0012835,2024-10-24,CUST_00265,Client Account 0265,B2B SMB,0.129,STORE_PHY_032,OmniRetail Store 32 (West - Tier 2),Physical Store,North,Tier 2,PROD_1108,SKU-APP-FAS-1108,VedaStyles Fashion Accessorie V3,Apparel & Fashion,Fashion Accessories,VedaStyles,PROMO_NAVRATRI,Navratri Festive Special,Festive Campaign,114,2429,276906,35720.87,41535.9,0.0,77256.77,199649.23,145815.12,53834.110000000015,26.96,9627.57,15451.35,False,0.0,59657.89,29.88,27.9
TX_0012836,2024-12-03,CUST_00119,Client Account 0119,Retail Gold,0.0,STORE_PHY_011,OmniRetail Store 11 (South - Tier 1),Physical Store,South,Tier 1,PROD_1222,SKU-FMC-BEV-1222,AromaEssence Beverage V3,FMCG & Personal Care,Beverages,AromaEssence,PROMO_NONE,No Promotion / Baseline,None,2,1219,2438,0.0,0.0,0.0,0.0,2438.0,1885.1,552.9000000000001,22.68,93.84,0.0,False,0.0,459.06,18.83,0.0
TX_0012837,2025-06-11,CUST_00424,Client Account 0424,Retail Silver,0.0,STORE_PHY_029,OmniRetail Store 29 (West - Tier 1),Physical Store,South,Tier 3,PROD_1090,SKU-APP-WES-1090,IndiStyle Western Wear V3,Apparel & Fashion,Western Wear,IndiStyle,PROMO_NONE,No Promotion / Baseline,None,4,639,2556,0.0,0.0,0.0,0.0,2556.0,1106.36,1449.64,56.72,387.48,0.0,False,0.0,1062.16,41.56,0.0
TX_0012838,2024-04-15,CUST_00175,Client Account 0175,Retail Standard,0.0,STORE_PHY_004,OmniRetail Store 4 (North - Tier 1),Physical Store,West,Tier 2,PROD_1113,SKU-APP-FAS-1113,MetroTreads Fashion Accessorie V2,Apparel & Fashion,Fashion Accessories,MetroTreads,PROMO_NONE,No Promotion / Baseline,None,4,2569,10276,0.0,0.0,0.0,0.0,10276.0,5480.2,4795.8,46.67,567.48,0.0,False,0.0,4228.32,41.15,0.0
